question_id,kb,source_row,budget,question,reference_answer,expected_source,answer,valid_answer,retrieved_doc_count,generation_doc_count,context_estimated_tokens,context_chars,rouge_l_f1,latency_seconds,generation_sources,error
Q040,KB2,387,1000,Cách phòng bệnh tay chân miệng hiệu quả a,"Bệnh Tay Chân Miệng hiện nay vẫn chưa có thuốc điều trị đặc hiệu và không phải là bệnh có thể miễn nhiễm suốt đời. Vì vậy, việc nâng cao nhận thức và chủ động phòng bệnh là chìa khóa quan trọng giúp bảo vệ trẻ trước nguy cơ tái nhiễm và những biến chứng không mong muốn. Các biện pháp phòng bệnh bao gồm: Vệ sinh cá nhân, rửa tay thường xuyên bằng xà phòng, đặc biệt sau khi ho, hắt hơi hoặc xì mũi, thay tã, đi vệ sinh... Làm sạch và nên khử trùng các bề mặt hay đồ dùng thường xuyên tiếp xúc, vệ sinh đồ chơi, vật dụng của trẻ. Không cho trẻ tiếp xúc với người đang bệnh. Giữ sạch môi trường sống. Tránh chạm vào mắt, mũi, miệng khi tay chưa rửa. Dạy và tập cho trẻ không đưa tay, đồ vật vào miệng. Vắc xin: hiện nay chưa phổ biến.",qa_me_bim_sau_sinh_100.csv.xlsx,"Cách phòng bệnh tay chân miệng hiệu quả cho trẻ bao gồm: - Vệ sinh cá nhân, rửa tay thường xuyên bằng xà phòng, đặc biệt sau khi ho, hắt hơi hoặc xì mũi, thay tã, đi vệ sinh... - Làm sạch và nên khử trùng các bề mặt hay đồ dùng thường xuyên tiếp xúc, vệ sinh đồ chơi, vật dụng của trẻ. - Không cho trẻ tiếp xúc với người đang bệnh. - Giữ sạch môi trường sống. - Tránh chạm vào mắt, mũi, miệng khi tay chưa rửa. - Dạy và tập cho trẻ không đưa tay, đồ vật vào miệng.",1,5,2,903,2075,0.7343749999999999,1.210633799999414,qa_me_bim_sau_sinh_100.xlsx | qa_me_bim_sau_sinh_100.xlsx,
Q040,KB2,387,1500,Cách phòng bệnh tay chân miệng hiệu quả a,"Bệnh Tay Chân Miệng hiện nay vẫn chưa có thuốc điều trị đặc hiệu và không phải là bệnh có thể miễn nhiễm suốt đời. Vì vậy, việc nâng cao nhận thức và chủ động phòng bệnh là chìa khóa quan trọng giúp bảo vệ trẻ trước nguy cơ tái nhiễm và những biến chứng không mong muốn. Các biện pháp phòng bệnh bao gồm: Vệ sinh cá nhân, rửa tay thường xuyên bằng xà phòng, đặc biệt sau khi ho, hắt hơi hoặc xì mũi, thay tã, đi vệ sinh... Làm sạch và nên khử trùng các bề mặt hay đồ dùng thường xuyên tiếp xúc, vệ sinh đồ chơi, vật dụng của trẻ. Không cho trẻ tiếp xúc với người đang bệnh. Giữ sạch môi trường sống. Tránh chạm vào mắt, mũi, miệng khi tay chưa rửa. Dạy và tập cho trẻ không đưa tay, đồ vật vào miệng. Vắc xin: hiện nay chưa phổ biến.",qa_me_bim_sau_sinh_100.csv.xlsx,"Cách phòng bệnh tay chân miệng hiệu quả cho trẻ bao gồm: - Vệ sinh cá nhân, rửa tay thường xuyên bằng xà phòng, đặc biệt sau khi ho, hắt hơi hoặc xì mũi, thay tã, đi vệ sinh... - Làm sạch và nên khử trùng các bề mặt hay đồ dùng thường xuyên tiếp xúc, vệ sinh đồ chơi, vật dụng của trẻ. - Không cho trẻ tiếp xúc với người đang bệnh. - Giữ sạch môi trường sống. - Tránh chạm vào mắt, mũi, miệng khi tay chưa rửa. - Dạy và tập cho trẻ không đưa tay, đồ vật vào miệng. MomCare chưa tìm thấy thông tin về vắc xin phòng bệnh tay chân miệng trong tài liệu.",1,5,4,1494,3431,0.7032967032967032,1.2795127000008506,qa_me_bim_sau_sinh_100.xlsx | qa_me_bim_sau_sinh_100.xlsx | qa_me_bim_sau_sinh_100.xlsx | qa_me_bim_sau_sinh_100.xlsx,
Q040,KB2,387,2200,Cách phòng bệnh tay chân miệng hiệu quả a,"Bệnh Tay Chân Miệng hiện nay vẫn chưa có thuốc điều trị đặc hiệu và không phải là bệnh có thể miễn nhiễm suốt đời. Vì vậy, việc nâng cao nhận thức và chủ động phòng bệnh là chìa khóa quan trọng giúp bảo vệ trẻ trước nguy cơ tái nhiễm và những biến chứng không mong muốn. Các biện pháp phòng bệnh bao gồm: Vệ sinh cá nhân, rửa tay thường xuyên bằng xà phòng, đặc biệt sau khi ho, hắt hơi hoặc xì mũi, thay tã, đi vệ sinh... Làm sạch và nên khử trùng các bề mặt hay đồ dùng thường xuyên tiếp xúc, vệ sinh đồ chơi, vật dụng của trẻ. Không cho trẻ tiếp xúc với người đang bệnh. Giữ sạch môi trường sống. Tránh chạm vào mắt, mũi, miệng khi tay chưa rửa. Dạy và tập cho trẻ không đưa tay, đồ vật vào miệng. Vắc xin: hiện nay chưa phổ biến.",qa_me_bim_sau_sinh_100.csv.xlsx,"Cách phòng bệnh tay chân miệng hiệu quả cho trẻ bao gồm: - Vệ sinh cá nhân, rửa tay thường xuyên bằng xà phòng, đặc biệt sau khi ho, hắt hơi hoặc xì mũi, thay tã, đi vệ sinh... - Làm sạch và nên khử trùng các bề mặt hay đồ dùng thường xuyên tiếp xúc, vệ sinh đồ chơi, vật dụng của trẻ. - Không cho trẻ tiếp xúc với người đang bệnh. - Giữ sạch môi trường sống. - Tránh chạm vào mắt, mũi, miệng khi tay chưa rửa. - Dạy và tập cho trẻ không đưa tay, đồ vật vào miệng. MomCare chưa tìm thấy thông tin về vắc xin phòng bệnh tay chân miệng trong tài liệu.",1,5,5,1839,4224,0.7032967032967032,62.03703719999976,qa_me_bim_sau_sinh_100.xlsx | qa_me_bim_sau_sinh_100.xlsx | qa_me_bim_sau_sinh_100.xlsx | qa_me_bim_sau_sinh_100.xlsx | data_store\pdf\d3fa1053-wp8-postpartum-care-handbook-viet.pdf,
Q040,KB2,387,3000,Cách phòng bệnh tay chân miệng hiệu quả a,"Bệnh Tay Chân Miệng hiện nay vẫn chưa có thuốc điều trị đặc hiệu và không phải là bệnh có thể miễn nhiễm suốt đời. Vì vậy, việc nâng cao nhận thức và chủ động phòng bệnh là chìa khóa quan trọng giúp bảo vệ trẻ trước nguy cơ tái nhiễm và những biến chứng không mong muốn. Các biện pháp phòng bệnh bao gồm: Vệ sinh cá nhân, rửa tay thường xuyên bằng xà phòng, đặc biệt sau khi ho, hắt hơi hoặc xì mũi, thay tã, đi vệ sinh... Làm sạch và nên khử trùng các bề mặt hay đồ dùng thường xuyên tiếp xúc, vệ sinh đồ chơi, vật dụng của trẻ. Không cho trẻ tiếp xúc với người đang bệnh. Giữ sạch môi trường sống. Tránh chạm vào mắt, mũi, miệng khi tay chưa rửa. Dạy và tập cho trẻ không đưa tay, đồ vật vào miệng. Vắc xin: hiện nay chưa phổ biến.",qa_me_bim_sau_sinh_100.csv.xlsx,"Cách phòng bệnh tay chân miệng hiệu quả cho trẻ bao gồm: - Vệ sinh cá nhân, rửa tay thường xuyên bằng xà phòng, đặc biệt sau khi ho, hắt hơi hoặc xì mũi, thay tã, đi vệ sinh... - Làm sạch và nên khử trùng các bề mặt hay đồ dùng thường xuyên tiếp xúc, vệ sinh đồ chơi, vật dụng của trẻ. - Không cho trẻ tiếp xúc với người đang bệnh. - Giữ sạch môi trường sống. - Tránh chạm vào mắt, mũi, miệng khi tay chưa rửa. - Dạy và tập cho trẻ không đưa tay, đồ vật vào miệng. MomCare chưa tìm thấy thông tin về vắc xin phòng bệnh tay chân miệng trong tài liệu.",1,5,5,1839,4224,0.7032967032967032,1.3542176999999356,qa_me_bim_sau_sinh_100.xlsx | qa_me_bim_sau_sinh_100.xlsx | qa_me_bim_sau_sinh_100.xlsx | qa_me_bim_sau_sinh_100.xlsx | data_store\pdf\d3fa1053-wp8-postpartum-care-handbook-viet.pdf,
Q041,KB3,211,1000,"Con em hỏi ""Tại sao"" liên tục làm em bực mình muốn la mắng, em có nên trả lời hết các câu hỏi đó không ạ",Những câu hỏi này chứng tỏ bé rất tò mò và ham học hỏi; bạn hãy kiên nhẫn trả lời đơn giản hoặc cùng bé đi tìm câu trả lời để khuyến khích tư duy của con.,Sách Không ai hoàn hảo - Trí tuệ,"Trả lời trực tiếp câu hỏi ngay từ câu đầu tiên: Không, bạn không nên trả lời hết các câu hỏi ""Tại sao"" liên tục.",1,5,1,346,795,0.1935483870967742,0.9381915000012668,Bo_De_Me_Va_Be.xlsx,
Q041,KB3,211,1500,"Con em hỏi ""Tại sao"" liên tục làm em bực mình muốn la mắng, em có nên trả lời hết các câu hỏi đó không ạ",Những câu hỏi này chứng tỏ bé rất tò mò và ham học hỏi; bạn hãy kiên nhẫn trả lời đơn giản hoặc cùng bé đi tìm câu trả lời để khuyến khích tư duy của con.,Sách Không ai hoàn hảo - Trí tuệ,"Câu hỏi của người dùng không liên quan đến thông tin chăm sóc mẹ và trẻ nhỏ trong tài liệu RAG. Do đó, MomCare chưa tìm thấy đủ thông tin trong kho tài liệu để trả lời câu hỏi này.",1,5,2,1142,2624,0.1558441558441558,1.0391655000003084,Bo_De_Me_Va_Be.xlsx | data_store\pdf\dvcsskss_48201712.pdf,
Q041,KB3,211,2200,"Con em hỏi ""Tại sao"" liên tục làm em bực mình muốn la mắng, em có nên trả lời hết các câu hỏi đó không ạ",Những câu hỏi này chứng tỏ bé rất tò mò và ham học hỏi; bạn hãy kiên nhẫn trả lời đơn giản hoặc cùng bé đi tìm câu trả lời để khuyến khích tư duy của con.,Sách Không ai hoàn hảo - Trí tuệ,"Trả lời trực tiếp câu hỏi ngay từ câu đầu tiên: Không, bạn không nên trả lời hết các câu hỏi ""Tại sao"" liên tục của trẻ em.",1,5,4,1950,4480,0.2153846153846154,1.1359105999999883,Bo_De_Me_Va_Be.xlsx | data_store\pdf\dvcsskss_48201712.pdf | data_store\pdf\Hành vi - Không ai hoàn hảo.pdf | qa_me_bim_sau_sinh_100.xlsx,
Q041,KB3,211,3000,"Con em hỏi ""Tại sao"" liên tục làm em bực mình muốn la mắng, em có nên trả lời hết các câu hỏi đó không ạ",Những câu hỏi này chứng tỏ bé rất tò mò và ham học hỏi; bạn hãy kiên nhẫn trả lời đơn giản hoặc cùng bé đi tìm câu trả lời để khuyến khích tư duy của con.,Sách Không ai hoàn hảo - Trí tuệ,"Trả lời trực tiếp câu hỏi ngay từ câu đầu tiên: Không, bạn không nên trả lời hết các câu hỏi ""Tại sao"" liên tục của trẻ em.",1,5,5,2262,5197,0.2153846153846154,1.1443738999987545,Bo_De_Me_Va_Be.xlsx | data_store\pdf\dvcsskss_48201712.pdf | data_store\pdf\Hành vi - Không ai hoàn hảo.pdf | qa_me_bim_sau_sinh_100.xlsx | Bo_De_Me_Va_Be.xlsx,
Q042,KB3,282,1000,"Em đang định tự đun dầu đun sôi để làm màng tã chống thấm, em lo ngại các hóa chất trong tã giấy, có loại tã nào không chứa gel siêu thấm hay chất tẩy trắng clo để an toàn hơn cho da bé không ạ","Có, một số cha mẹ không hài lòng về loại gel siêu thấm thường được sử dụng trong tã dùng một lần để hút ẩm và giữ cho bé luôn khô ráo. Với những loại tã không có gel, đệm bông được sử dụng thay thế để thực hiện tính năng thấm hút. Bên cạnh đó, tã không có clo cũng là một lựa chọn khác cho các bậc cha mẹ muốn giảm thiểu sử dụng hóa chất.",Tã dùng một lần.docx,"Có. Một số loại tã không có gel siêu thấm và chất tẩy trắng clo, thay vào đó sử dụng đệm bông để thực hiện tính năng thấm hút.",1,5,1,384,883,0.3364485981308411,1.050702900000033,Tã dùng một lần.docx,
Q042,KB3,282,1500,"Em đang định tự đun dầu đun sôi để làm màng tã chống thấm, em lo ngại các hóa chất trong tã giấy, có loại tã nào không chứa gel siêu thấm hay chất tẩy trắng clo để an toàn hơn cho da bé không ạ","Có, một số cha mẹ không hài lòng về loại gel siêu thấm thường được sử dụng trong tã dùng một lần để hút ẩm và giữ cho bé luôn khô ráo. Với những loại tã không có gel, đệm bông được sử dụng thay thế để thực hiện tính năng thấm hút. Bên cạnh đó, tã không có clo cũng là một lựa chọn khác cho các bậc cha mẹ muốn giảm thiểu sử dụng hóa chất.",Tã dùng một lần.docx,"Có. Một số loại tã không chứa gel siêu thấm và chất tẩy trắng clo. Thay vào đó, chúng sử dụng đệm bông để thực hiện tính năng thấm hút.",1,5,2,1141,2623,0.3333333333333333,61.31538679999903,Tã dùng một lần.docx | Tã dùng một lần.docx,
Q042,KB3,282,2200,"Em đang định tự đun dầu đun sôi để làm màng tã chống thấm, em lo ngại các hóa chất trong tã giấy, có loại tã nào không chứa gel siêu thấm hay chất tẩy trắng clo để an toàn hơn cho da bé không ạ","Có, một số cha mẹ không hài lòng về loại gel siêu thấm thường được sử dụng trong tã dùng một lần để hút ẩm và giữ cho bé luôn khô ráo. Với những loại tã không có gel, đệm bông được sử dụng thay thế để thực hiện tính năng thấm hút. Bên cạnh đó, tã không có clo cũng là một lựa chọn khác cho các bậc cha mẹ muốn giảm thiểu sử dụng hóa chất.",Tã dùng một lần.docx,"Có. Một số loại tã không có gel siêu thấm và chất tẩy trắng clo. Thay vào đó, đệm bông được sử dụng để thực hiện tính năng thấm hút.",1,5,3,1930,4436,0.3703703703703703,1.269027799999094,Tã dùng một lần.docx | Tã dùng một lần.docx | Cách thay tã vải cho trẻ sơ sinh.docx,
Q042,KB3,282,3000,"Em đang định tự đun dầu đun sôi để làm màng tã chống thấm, em lo ngại các hóa chất trong tã giấy, có loại tã nào không chứa gel siêu thấm hay chất tẩy trắng clo để an toàn hơn cho da bé không ạ","Có, một số cha mẹ không hài lòng về loại gel siêu thấm thường được sử dụng trong tã dùng một lần để hút ẩm và giữ cho bé luôn khô ráo. Với những loại tã không có gel, đệm bông được sử dụng thay thế để thực hiện tính năng thấm hút. Bên cạnh đó, tã không có clo cũng là một lựa chọn khác cho các bậc cha mẹ muốn giảm thiểu sử dụng hóa chất.",Tã dùng một lần.docx,"Có. Một số loại tã giấy không chứa gel siêu thấm và chất tẩy trắng clo. Ví dụ, tã không có gel và clo được đề cập trong tài liệu RAG.",1,5,4,2640,6067,0.238532110091743,1.4178255000006177,Tã dùng một lần.docx | Tã dùng một lần.docx | Cách thay tã vải cho trẻ sơ sinh.docx | Cách giặt tã vải cho trẻ nhỏ.docx,
Q043,KB3,35,1000,"Em đang uống nhiều nước lọc vì sợ ít sữa, sữa mẹ chứa bao nhiêu phần trăm là nước ạ",Sữa mẹ chứa tới 88% là nước.,Tài liệu khóa học Nuôi con bằng sữa mẹ.pdf,MomCare chưa tìm thấy đủ thông tin trong kho tài liệu để trả lời câu hỏi này.,1,5,1,330,758,0.0,0.906967999999324,Bo_De_Me_Va_Be.xlsx,
Q043,KB3,35,1500,"Em đang uống nhiều nước lọc vì sợ ít sữa, sữa mẹ chứa bao nhiêu phần trăm là nước ạ",Sữa mẹ chứa tới 88% là nước.,Tài liệu khóa học Nuôi con bằng sữa mẹ.pdf,MomCare chưa tìm thấy đủ thông tin trong kho tài liệu để trả lời câu hỏi này.,1,5,2,1125,2585,0.0,0.9606880000010278,Bo_De_Me_Va_Be.xlsx | data_store\pdf\quyet_dinh_hd_an_bo_sung.pdf,
Q043,KB3,35,2200,"Em đang uống nhiều nước lọc vì sợ ít sữa, sữa mẹ chứa bao nhiêu phần trăm là nước ạ",Sữa mẹ chứa tới 88% là nước.,Tài liệu khóa học Nuôi con bằng sữa mẹ.pdf,Sữa mẹ chứa khoảng 87% là nước.,1,5,4,1814,4168,0.7142857142857143,1.0476770999994187,Bo_De_Me_Va_Be.xlsx | data_store\pdf\quyet_dinh_hd_an_bo_sung.pdf | Bo_De_Me_Va_Be.xlsx | qa_me_bim_sau_sinh_100.xlsx,
Q043,KB3,35,3000,"Em đang uống nhiều nước lọc vì sợ ít sữa, sữa mẹ chứa bao nhiêu phần trăm là nước ạ",Sữa mẹ chứa tới 88% là nước.,Tài liệu khóa học Nuôi con bằng sữa mẹ.pdf,Sữa mẹ chứa khoảng 87% là nước.,1,5,5,2426,5575,0.7142857142857143,61.283163900001455,Bo_De_Me_Va_Be.xlsx | data_store\pdf\quyet_dinh_hd_an_bo_sung.pdf | Bo_De_Me_Va_Be.xlsx | qa_me_bim_sau_sinh_100.xlsx | qa_me_bim_sau_sinh_100.xlsx,
Q044,KB3,212,1000,"Em đang định mua bảng tương tác đắt tiền trên mạng, làm sao để em giúp bé nhận biết và học tên các màu sắc, hình khối một cách tự nhiên nhất ạ","Bạn hãy lồng ghép vào các hoạt động hàng ngày như: ""Quả táo màu đỏ"", ""Cái hộp hình vuông"", việc học qua thực tế sẽ giúp trẻ ghi nhớ lâu hơn.",Sách Không ai hoàn hảo - Trí tuệ,MomCare chưa tìm thấy đủ thông tin trong kho tài liệu để trả lời câu hỏi này.,1,5,2,844,1937,0.0,1.0467697999993106,data_store\pdf\Trí tuệ - Không ai hoàn hảo.pdf | data_store\pdf\Trí tuệ - Không ai hoàn hảo.pdf,
